Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,EmailBouncedReason,EmailBouncedDate,Jigsaw
29873ff7-c578-4c58-baa3-72864c7aa293,35e6cdf2-b98a-4813-805e-b3ea5fa07b70,Lester,Shane,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(401) 913-1803,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d392517d-ae41-4d7d-84e6-fff74d4473c1,181898d2-4913-4aca-a3e8-2bf2ed62fd15,Daryl,Tilly,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3951,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3f725cdd-efdf-4de6-8799-82ca2ec46c6d,f50ce93e-c709-46b3-9646-d93f10cc9e86,Ferdie,Chrystel,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4012,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2ea7dd46-e900-4ae3-b56c-2d8420e64f20,ad96271e-8a27-4acd-a620-c263e3965409,Brandyn,Loretta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
dc0ce02e-b50b-4763-831b-22fffe635179,ee38f8db-7f57-40e6-b9f4-9dc26bcdf63b,Dill,Winifred,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(02) 6776 6605,(02) 6776 6605,0425 790 471,#N/A,#N/A,(02) 6776 6605,nitish.madan@nagarro.com,"SVP, Technology",Operations,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
683fc7be-9ad4-41e0-9673-174fb1f3efc9,bf2c0e9d-652b-40cb-b120-453881337368,Oswell,Bette-Ann,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(440)475-1489,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
816481fa-2cf6-4eb4-a214-38050ede1718,4177a886-a835-4c97-b4e0-1b1c42967760,Brenden,Celine,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Paul Brown Stadium,Cincinnati,OH,45202,USA,#N/A,#N/A,#N/A,(557) 484-4643,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"Steven A. Kandarian is chairman of the board, president and chief executive officer of MetLife, Inc. (NYSE: MET), a leading provider of insurance, annuities and employee benefit programs to approximately 100 million customers in nearly 50 markets around the world. He became president and CEO on May 1, 2011 and chairman of the board of directors on January 1, 2012. For 2016, MetLife had $63.5 billion in revenue.",#N/A,#N/A,#N/A
a7daec1d-7540-4cd4-bedb-1352cd78f377,62f2b56b-1f44-41ba-9f99-01514e74088f,Gran,Guenna,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6648 8765,(03) 6648 8765,0420 223 112,#N/A,#N/A,(03) 6648 8765,nitish.madan@nagarro.com,Account Executive,Sales,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
99406b72-8ef9-45db-b207-894f849de9c0,cb7c2d45-b609-457a-bd90-24eb4853dc2f,Ignace,Tommy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 AT&T Way,Arlington,TX,76011,USA,#N/A,#N/A,#N/A,(744) 238-8272,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP and Principal Financial Officer,#N/A,#N/A,#N/A,#N/A,"Originally from Washington, D.C., Andrew Swiger earned a Bachelor of Science degree in petroleum engineering from the Colorado School of Mines, prior to joining the company in 1978 as an operations engineer in Morgan City, Louisiana.",#N/A,#N/A,#N/A
a4715388-2ebb-42b0-9d96-a61765eb3c08,1f8e85eb-d58d-48a5-b934-b013131ffe53,Robert,Nicoli,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2682694d-afa4-4887-a9d4-c55e130b4afb,82349597-86d3-4055-b4de-1f2c1354cafa,Gilbert,Henryetta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5054,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09188e9f-9de5-437d-a6bd-f4b603797dec,73a11015-4b91-4e38-8a95-f4e39357b76d,Wylie,Umeko,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5054,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
b11fc347-0a4c-4da6-952f-35e73cde1e1b,b7514256-f9d9-4c0c-8305-6245fe192f18,Hillel,Kari,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,(02) 6817 6366,(02) 6817 6366,0411 837 195,#N/A,#N/A,(02) 6817 6366,nitish.madan@nagarro.com,CFO,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1de25ee1-368c-4476-818a-e16175e863cc,d9e79863-e6a3-48c7-ab78-42d550399e9a,Stanislaw,TEirtza,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(300) 494-6134,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"EVP, Global Business Lines",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06973bdd-d36f-4f89-80d8-1ea2c259b1d6,1f8e85eb-d58d-48a5-b934-b013131ffe53,Aleksandr,Coreen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9889,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Financial Advisor,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a07e09b1-aa06-404b-9675-a0f955089908,73a11015-4b91-4e38-8a95-f4e39357b76d,Woody,Emlyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(225) 640-7769,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chief Digital Officer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
0ffc0bd9-f272-475d-8403-b1f3691e7e8d,222383ca-245c-4e2d-8409-ccedefcc63ff,Franklin,Madalena,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
73632fd2-7d27-44e2-9032-7eca10b42268,f7276ccc-ae0b-4bab-91af-6b353999b47d,Udell,Inez,#N/A,28a College Rd S,Riverview,NSW,2066,Australia,#N/A,#N/A,#N/A,28a College Rd S,Riverview,NSW,2066,Australia,#N/A,#N/A,#N/A,(02) 8061 6601,(02) 8061 6601,0410 305 697,#N/A,#N/A,(02) 8061 6601,nitish.madan@nagarro.com,EVP Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2760bee7-f67f-4a68-97dd-3a9a51cc7828,ad96271e-8a27-4acd-a620-c263e3965409,Jermain,Adey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,84 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
578ea485-6441-4bef-a1cd-52ae51f96faa,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,Tremaine,Chelsy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(614)472-2797,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39b44852-9de0-42ae-9f2c-085356fd6b6f,057904e0-03c9-4a46-9d35-6541ea266616,Wilfred,Brittne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(442)666-1796,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d3a9d01e-c04e-43d0-ac61-dd0b4d4df4bc,bb30fe42-4973-4beb-96d3-3e0ab265fa51,Regan,Chad,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4051,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5f8bb4ae-a46b-4243-9e00-777563f850a2,175d987e-c994-4755-ade1-843834b6ed5d,Ruggiero,Mirabella,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
83864d98-33c3-4e4f-b7a4-31d4b5d11dea,62daecfe-8728-4927-8172-ff7de796551c,Curt,Doria,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(477) 129-7674,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,"Hugh Johnston is vice chairman and chief financial officer of PepsiCo, a global food and beverage company with net revenues of more than $63 billion in 2015 and a product portfolio that includes 22 brands that generate more than $1 billion each in estimated annual retail sales.",#N/A,#N/A,#N/A
33b21a1d-85f2-4e40-a23a-e0aa29b4bcf8,af50583b-0637-4b81-8424-b0537cd29c57,Ugo,Fredi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,82 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
d88259e3-c236-405b-b554-3517056b46da,9a7174e1-7076-4faa-a3e8-fa545ac5de65,Hirsch,Caron,#N/A,18 McMahon Dr,Ballan,VIC,3342,Australia,#N/A,#N/A,#N/A,18 McMahon Dr,Ballan,VIC,3342,Australia,#N/A,#N/A,#N/A,(03) 8810 8036,(03) 8810 8036,0430 759 149,#N/A,#N/A,(03) 8810 8036,nitish.madan@nagarro.com,"Director, Consulting",Opera,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
64648286-b19f-47b3-b9b3-70e0c87ac538,62f2b56b-1f44-41ba-9f99-01514e74088f,Mylo,Annadiane,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6107 6358,(03) 6107 6358,0412 887 527,#N/A,#N/A,(03) 6107 6358,nitish.madan@nagarro.com,CFO,C-Level,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e5bbc6b1-bb12-4da8-9ae3-4124260f3e2b,4a475c85-1ac9-4a45-91c8-41a5ab06c663,Kristopher,Cass,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4022,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2b12eb25-dc79-4537-9189-c2e03aa1d87a,e34ef005-0cd8-4a93-a6bb-0f30f0aa1503,Valle,Laina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(440)475-1490,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
e9aeb8e5-d7f2-423f-9724-81e65bc37e99,1e05b318-1f15-4c70-a33e-d32f47b5ee72,Beau,Elsey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(791) 673-8323,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,"Gina Mastantuono serves as Chief Financial Officer of Ingram Micro Inc. In this role, she is responsible for the company’s global finance organization, including financial planning and analysis, financial operations, controllership, internal audit, tax, treasury and risk management, investor relations, and global business processes.",#N/A,#N/A,#N/A
11092119-d6e3-42eb-8f1c-ab9ef108e818,fc4aab1e-cf42-49f8-b3a4-35f4fdd9fe4f,Cletus,Isidora,#N/A,#N/A,Cincinnati,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,08697 Ryan Junction,#N/A,OH,45271,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ec75cd39-d342-4afc-b480-00457be26f0f,af33cce6-6933-473d-bbee-8604a2905a12,Galen,Corinna,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3998,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a4e63469-ce94-4395-a363-e6b2be7831de,04081f77-3fd2-492c-b97d-70ec1649a5bb,Berti,Bamby,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,New York,NY,#N/A,USA,#N/A,#N/A,#N/A,(251) 141-3114,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Chief Legal Officer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
f5236526-7880-4637-aa9b-45713e20f749,057904e0-03c9-4a46-9d35-6541ea266616,Washington,Ethyl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(704) 356-4952,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,"SVP, Engineering, Operations, & IT",#N/A,#N/A,#N/A,#N/A,"Dr. Krishna Mikkilineni is Senior Vice President, Engineering, Operations and IT. He leads the Honeywell Operations and Technology Leadership Councils and oversees the effectiveness of the company’s research, development, engineering, supply chain, and operations, strengthening the ability to create differentiated products and solutions for our markets across the globe. Krishna is responsible for expanding the Honeywell Operating System (HOS), driving Velocity Product Development (VPD™), and increasing dedication to quality and delivery throughout the organization. He also leads company-wide adoption of HOS Gold, an end-to-end business system that institutionalizes the Honeywell Operating Model, and is intended to deliver and sustain exceptional growth along with productivity improvements.",#N/A,#N/A,#N/A
0a4b95ff-228e-4422-8d9b-e44f5ec5e415,ad15c101-d872-4de4-82f2-d38e4333b5a4,Rubin,Sarene,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reliant Parkway,Houston,TX,77504,USA,#N/A,#N/A,#N/A,(297) 413-1450,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,"Rick Damron was promoted to chief operating officer in 2012. He is responsible for delivering the customer experience, including oversight of store operations, sales and service fulfillment, product fulfillment, real estate and facilities, and loss prevention and safety.",#N/A,#N/A,#N/A
58f8287f-eb91-4e64-84e2-cf5b9dffb732,d7f1abdd-4128-49fd-b758-7e5ad079c7d1,Alley,Faydra,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(319)461-4462,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37e7445b-d876-4270-a9ef-da5284e565d2,bdf830b1-f7d4-4b49-8b9d-5237f5acc9d6,Alister,Michell,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
89fa47a4-3cab-46c7-94eb-f5a7af736add,8d6761e7-7b1c-4870-9003-a3a781797b57,Roman,Carlynne,#N/A,100 Roma St,Brisbane,QLD,4000,Australia,#N/A,#N/A,#N/A,100 Roma St,Brisbane,QLD,4000,Australia,#N/A,#N/A,#N/A,(07) 8348 6058,(07) 8348 6058,0429 175 100,#N/A,#N/A,(07) 8348 6058,nitish.madan@nagarro.com,Head of Operations,Operations,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9c54c8bd-d757-4021-b852-29b6c93ba7bf,6a13d0c4-731e-40a8-9679-4c59e1f8bfdd,Redford,Bette-Ann,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(535) 474-3781,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"David Cordani became President and CEO of Cigna in 2009 and has spearheaded its transformation into a leading global health service company, doubling the size of the company in six years. He is a prominent voice addressing key health challenges, such as the empowering of individuals to manage their own health, innovating new health delivery models focused on patients’ health improvements, and partnering with physicians to focus on wellness, and improving clinical quality.",#N/A,#N/A,#N/A
fdd13e64-73e9-4442-a5af-95eaea1b9594,a65151f8-8260-4533-ad23-d7dae783abd2,Johan,Devan,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7438 7081,(03) 7438 7081,0415 327 476,#N/A,#N/A,(03) 7438 7081,nitish.madan@nagarro.com,"VP, Procurement",Operations,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
aa49067b-0bac-4354-94ce-fb03875fb294,1bbbd83a-fd4e-4225-b2ec-428d01092afe,Glendon,Holly-Anne,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3928,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
54460064-8365-427a-a870-e62425b930ca,bd9c1c3f-936c-42cb-9924-50711e7a8e70,Davey,Audry,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(121) 869-9204,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,Co-Chair and Trustee,#N/A,#N/A,#N/A,#N/A,"Bill Gates shapes and approves foundation strategies, advocates for the foundation’s issues, and sets the organization’s overall direction.",#N/A,#N/A,#N/A
89600c19-f0d9-43ab-9d7f-c60376613bf9,466ba7d2-0642-496f-9327-e4ad8314b216,Rip,Korie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0110,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
f4e4d86d-49b6-4785-b2ef-b7c3734a1568,ad93599a-9ec6-40ed-b8cc-95e912b3b06c,Francesco,Kim,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(310) 780-2102,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,General Counsel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9fc85ad2-3d33-4619-ab05-24b3a1beb019,229a0aea-c979-4c06-92cd-8677e7bd6316,Killie,Rivi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(354) 765-5274,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,"Brian Cornell is board chairman and CEO of Target Corp. He is responsible for Target’s global business, including more than 1,800 U.S. stores and Target.com, more than 320,000 team members and millions of guests.",#N/A,#N/A,#N/A
0d07baf6-aca5-448c-a20d-3a6530f418ea,43363fd6-e1f0-43d3-b4cf-cb13cc97cddd,Obadias,Barbra,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(682) 477-1719,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
0f70bdf5-9c66-4699-b304-79d60fba8c0c,6aadbb54-a0c9-4223-8fe0-b7ae8297d947,Sebastien,Wendy,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,(03) 6237 6024,(03) 6237 6024,0416 660 867,#N/A,#N/A,(03) 6237 6024,nitish.madan@nagarro.com,"VP, Supply Chain",Operations,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2614e81a-6364-47ba-932a-5731a9605786,be06da5e-254a-4f32-949b-4378ea3a774d,Falito,Cathee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0105,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46e22066-e348-410c-9559-03bdaea75894,f56ebb78-427e-422f-8087-0e73656bba06,Sebastian,Correna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
45fa2b01-e6a9-4ef5-ab89-b79373c15311,df4db55a-57b8-4afc-a7b4-2358d7456367,Noah,Saloma,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100 Alfred Lerner Way,Cleveland,OH,44114,USA,#N/A,#N/A,#N/A,(954) 631-6621,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,CHRO,#N/A,#N/A,#N/A,#N/A,"Tracy Keogh has worldwide responsibility for HP's strategic human resources activities, employee communications and social responsibility initiatives. She leads all aspects of HR, including workforce development and organization effectiveness, benefits and compensation, staffing, global inclusion and diversity, and HR processes and information management.",#N/A,#N/A,#N/A
e744c63b-6af5-42ce-8e16-44a5a7b71828,d68e6e79-4477-4a16-9321-79fde84c4200,Anatol,Kriste,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(249) 826-9818,#N/A,#N/A,#N/A,#N/A,#N/A,nitish.madan@nagarro.com,EVP & General Counsel,#N/A,#N/A,#N/A,#N/A,"Ms. Seeger has been Executive Vice President and General Counsel of the Company since July 2014. Ms. Seeger joined American Express from McKesson Corporation, a health care services company, where she served as Executive Vice President, General Counsel and Chief Compliance Officer since 2006.",#N/A,#N/A,#N/A
